ação,timestamp,preço,btc,score_entrada,lucro_%,capital_atual,tempo_espera_h,alvo_atingido
venda,2024-01-10 23:05:00,47339.52,,,0.93,18525.29,0.17,0.5%
venda,2024-01-10 23:05:00,47339.52,,,0.73,18626.02,0.08,0.5%
compra,2024-01-10 23:10:00,47482.0,0.002106061244260983,3.0,,,,
compra,2024-01-10 23:15:00,47632.4,0.0020994113250644517,3.0,,,,
venda,2024-01-10 23:15:00,47632.4,,,0.62,18726.64,0.17,0.5%
compra,2024-01-10 23:20:00,47192.97,0.002118959667086009,2.0,,,,
compra,2024-01-10 23:25:00,46820.01,0.0021358389286973666,2.0,,,,
compra,2024-01-10 23:30:00,46899.12,0.0021322361698897546,3.0,,,,
compra,2024-01-10 23:35:00,46533.42,0.002148993132247748,1.0,,,,
compra,2024-01-10 23:40:00,46574.96,0.002147076454816064,2.0,,,,
compra,2024-01-10 23:45:00,46544.3,0.002148490792642708,1.0,,,,
compra,2024-01-10 23:50:00,46554.33,0.0021480279063193475,2.0,,,,
compra,2024-01-10 23:55:00,46653.99,0.0021434393928579315,2.0,,,,
venda,2024-01-11 10:50:00,46836.07,,,0.65,18827.29,11.25,0.5%
venda,2024-01-11 10:50:00,46836.07,,,0.56,18927.85,11.17,0.5%
venda,2024-01-11 10:50:00,46836.07,,,0.63,19028.48,11.08,0.5%
venda,2024-01-11 10:50:00,46836.07,,,0.61,19129.08,11.0,0.5%
compra,2024-01-11 10:55:00,46859.91,0.0021340203171538313,3.0,,,,
compra,2024-01-11 11:00:00,46741.36,0.002139432827799619,2.0,,,,
compra,2024-01-11 11:05:00,46812.6,0.0021361770121719366,2.0,,,,
compra,2024-01-11 11:10:00,46984.05,0.002128381865760827,3.0,,,,
venda,2024-01-11 11:10:00,46984.05,,,0.71,19229.79,11.25,0.5%
venda,2024-01-11 11:10:00,46984.05,,,0.52,19330.31,0.17,0.5%
compra,2024-01-11 11:15:00,46952.13,0.0021298288277869395,2.0,,,,
compra,2024-01-11 11:20:00,47127.99,0.00212188128541022,3.0,,,,
venda,2024-01-11 11:20:00,47127.99,,,0.66,19430.97,11.92,0.5%
venda,2024-01-11 11:20:00,47127.99,,,0.57,19531.54,0.42,0.5%
venda,2024-01-11 11:20:00,47127.99,,,0.67,19632.21,0.25,0.5%
compra,2024-01-11 11:25:00,47073.2,0.002124351010766211,2.0,,,,
compra,2024-01-11 11:30:00,46924.67,0.0021310751892341493,2.0,,,,
compra,2024-01-11 11:35:00,46859.14,0.002134055383858944,2.0,,,,
venda,2024-01-11 12:00:00,47148.35,,,0.53,19732.74,12.5,0.5%
venda,2024-01-11 12:00:00,47148.35,,,0.62,19833.36,0.42,0.5%
compra,2024-01-11 12:05:00,47078.94,0.002124092003770688,1.0,,,,
compra,2024-01-11 12:10:00,47016.52,0.0021269119875311914,1.0,,,,
venda,2024-01-11 12:30:00,47161.08,,,0.5,19933.87,1.0,0.5%
compra,2024-01-11 12:35:00,47309.91,0.0021137220510459645,3.0,,,,
venda,2024-01-11 12:35:00,47309.91,,,0.69,20034.56,1.42,0.5%
venda,2024-01-11 12:35:00,47309.91,,,0.76,20135.32,1.33,0.5%
venda,2024-01-11 12:35:00,47309.91,,,0.5,20235.82,1.17,0.5%
venda,2024-01-11 12:35:00,47309.91,,,0.62,20336.45,0.42,0.5%
compra,2024-01-11 12:40:00,47287.43,0.0021147268946525534,2.0,,,,
compra,2024-01-11 12:45:00,47208.01,0.002118284587721448,1.0,,,,
compra,2024-01-11 12:50:00,47357.99,0.0021115761036310876,3.0,,,,
venda,2024-01-11 12:50:00,47357.99,,,0.59,20437.04,0.75,0.5%
compra,2024-01-11 12:55:00,47449.63,0.0021074979931350363,3.0,,,,
venda,2024-01-11 12:55:00,47449.63,,,0.54,20537.58,13.58,0.5%
venda,2024-01-11 12:55:00,47449.63,,,0.68,20638.27,1.58,0.5%
venda,2024-01-11 12:55:00,47449.63,,,0.51,20738.78,0.17,0.5%
compra,2024-01-11 13:00:00,47301.11,0.0021141152924318268,2.0,,,,
compra,2024-01-11 13:05:00,47271.22,0.002115452065760097,1.0,,,,
compra,2024-01-11 13:10:00,47171.76,0.002119912422178015,2.0,,,,
compra,2024-01-11 13:15:00,47322.54,0.002113157915868421,2.0,,,,
venda,2024-01-11 14:00:00,47639.35,,,0.7,20839.48,1.42,0.5%
venda,2024-01-11 14:00:00,47639.35,,,0.74,20940.22,1.33,0.5%
venda,2024-01-11 14:00:00,47639.35,,,0.59,21040.81,1.17,0.5%
venda,2024-01-11 14:00:00,47639.35,,,0.72,21141.53,1.0,0.5%
venda,2024-01-11 14:00:00,47639.35,,,0.78,21242.31,0.92,0.5%
venda,2024-01-11 14:00:00,47639.35,,,0.99,21343.3,0.83,0.5%
venda,2024-01-11 14:00:00,47639.35,,,0.67,21443.97,0.75,0.5%
compra,2024-01-11 14:05:00,47671.8,0.0020976761943119412,3.0,,,,
compra,2024-01-11 14:10:00,47794.59,0.002092287014074187,3.0,,,,
venda,2024-01-11 14:10:00,47794.59,,,0.66,21544.63,15.0,0.5%
venda,2024-01-11 14:10:00,47794.59,,,0.73,21645.35,1.25,0.5%
compra,2024-01-11 14:15:00,47684.0,0.0020971395017196546,2.0,,,,
compra,2024-01-11 14:20:00,47621.09,0.0020999099348628938,2.0,,,,
compra,2024-01-11 14:25:00,47878.74,0.0020886096835463926,3.0,,,,
venda,2024-01-11 14:25:00,47878.74,,,0.52,21745.87,15.17,0.5%
venda,2024-01-11 14:25:00,47878.74,,,0.54,21846.41,0.08,0.5%
compra,2024-01-11 14:30:00,47890.33,0.002088104216446201,3.0,,,,
compra,2024-01-11 14:35:00,48084.87,0.002079656241141964,3.0,,,,
venda,2024-01-11 14:35:00,48084.87,,,0.87,21947.28,0.5,0.5%
venda,2024-01-11 14:35:00,48084.87,,,0.61,22047.89,0.42,0.5%
venda,2024-01-11 14:35:00,48084.87,,,0.84,22148.73,0.33,0.5%
compra,2024-01-11 14:40:00,48524.1,0.002060831627995161,3.0,,,,
venda,2024-01-11 14:40:00,48524.1,,,1.35,22250.07,0.25,0.5%
venda,2024-01-11 14:40:00,48524.1,,,1.32,22351.4,0.17,0.5%
venda,2024-01-11 14:40:00,48524.1,,,0.91,22452.31,0.08,0.5%
compra,2024-01-11 14:45:00,48883.99,0.0020456595298378876,3.0,,,,
venda,2024-01-11 14:45:00,48883.99,,,0.74,22553.05,0.08,0.5%
compra,2024-01-11 14:50:00,48652.18,0.002055406355891966,2.0,,,,
compra,2024-01-11 14:55:00,48571.22,0.002058832370280178,2.0,,,,
compra,2024-01-11 15:00:00,48254.0,0.0020723670576532514,2.0,,,,
compra,2024-01-11 15:05:00,47964.94,0.002084856147010712,2.0,,,,
compra,2024-01-11 15:10:00,48038.63,0.0020816580322960917,3.0,,,,
compra,2024-01-11 15:15:00,47602.99,0.002100708379872777,2.0,,,,
compra,2024-01-11 15:20:00,47803.8,0.0020918839088105963,2.0,,,,
compra,2024-01-11 15:25:00,47796.14,0.0020922191624679317,1.0,,,,
compra,2024-01-11 15:30:00,47550.81,0.0021030135974550172,1.0,,,,
venda,2024-02-09 18:05:00,47809.87,,,0.54,22653.6,698.58,0.5%
compra,2024-02-09 18:10:00,47750.0,0.0020942408376963353,2.0,,,,
venda,2024-02-09 18:20:00,48126.09,,,1.1,22754.7,699.08,0.5%
venda,2024-02-09 18:20:00,48126.09,,,0.67,22855.37,699.0,0.5%
venda,2024-02-09 18:20:00,48126.09,,,0.69,22956.06,698.92,0.5%
venda,2024-02-09 18:20:00,48126.09,,,0.79,23056.85,0.17,0.5%
compra,2024-02-09 18:25:00,48072.65,0.0020801848868327415,2.0,,,,
compra,2024-02-09 18:30:00,47926.28,0.0020865379078034013,2.0,,,,
compra,2024-02-09 18:35:00,47848.14,0.0020899453980865296,1.0,,,,
compra,2024-02-09 18:40:00,47808.57,0.0020916751954722763,1.0,,,,
venda,2024-02-10 20:50:00,48054.34,,,0.51,23157.36,26.17,0.5%
compra,2024-02-10 20:55:00,47878.0,0.0020886419649943605,2.0,,,,
venda,2024-02-11 03:30:00,48181.09,,,0.53,23257.89,33.0,0.5%
venda,2024-02-11 03:30:00,48181.09,,,0.7,23358.59,32.92,0.5%
venda,2024-02-11 03:30:00,48181.09,,,0.63,23459.22,6.58,0.5%
compra,2024-02-11 03:35:00,48293.99,0.0020706510271775017,3.0,,,,
venda,2024-02-11 03:35:00,48293.99,,,0.69,23559.91,732.5,0.5%
venda,2024-02-11 03:35:00,48293.99,,,0.53,23660.44,732.42,0.5%
compra,2024-02-11 03:40:00,48272.7,0.0020715642588875287,2.0,,,,
compra,2024-02-11 03:45:00,48417.36,0.0020653748985900926,3.0,,,,
venda,2024-02-11 03:45:00,48417.36,,,0.72,23761.16,33.33,0.5%
compra,2024-02-11 03:50:00,48432.75,0.002064718604663167,3.0,,,,
compra,2024-02-11 03:55:00,48519.61,0.002061022337153988,3.0,,,,
venda,2024-02-11 03:55:00,48519.61,,,0.55,23861.71,732.92,0.5%
venda,2024-02-11 03:55:00,48519.61,,,0.51,23962.22,0.25,0.5%
compra,2024-02-11 04:00:00,48414.06,0.0020655156787098626,2.0,,,,
compra,2024-02-11 04:05:00,48413.99,0.0020655186651626937,1.0,,,,
compra,2024-02-11 04:10:00,48359.9,0.002067828924377428,1.0,,,,
venda,2024-02-12 00:25:00,48710.39,,,0.86,24063.08,20.83,0.5%
venda,2024-02-12 00:25:00,48710.39,,,0.61,24163.69,20.67,0.5%
venda,2024-02-12 00:25:00,48710.39,,,0.57,24264.26,20.58,0.5%
venda,2024-02-12 00:25:00,48710.39,,,0.61,24364.87,20.42,0.5%
venda,2024-02-12 00:25:00,48710.39,,,0.61,24465.48,20.33,0.5%
venda,2024-02-12 00:25:00,48710.39,,,0.72,24566.21,20.25,0.5%
compra,2024-02-12 00:30:00,48666.13,0.0020548171798332846,2.0,,,,
compra,2024-02-12 00:35:00,48576.42,0.0020586119767574476,2.0,,,,
compra,2024-02-12 00:40:00,48646.0,0.002055667475229207,2.0,,,,
compra,2024-02-12 00:45:00,48583.94,0.002058293337263301,1.0,,,,
compra,2024-02-12 00:50:00,48599.94,0.002057615708990587,2.0,,,,
compra,2024-02-12 00:55:00,48604.0,0.002057443831783392,2.0,,,,
venda,2024-02-12 14:55:00,48798.0,,,0.57,24666.78,35.0,0.5%
compra,2024-02-12 15:00:00,48866.8,0.0020463791367554248,3.0,,,,
venda,2024-02-12 15:00:00,48866.8,,,0.61,24767.39,768.08,0.5%
venda,2024-02-12 15:00:00,48866.8,,,0.6,24867.99,14.42,0.5%
venda,2024-02-12 15:00:00,48866.8,,,0.58,24968.57,14.25,0.5%
venda,2024-02-12 15:00:00,48866.8,,,0.55,25069.12,14.17,0.5%
venda,2024-02-12 15:00:00,48866.8,,,0.54,25169.66,14.08,0.5%
compra,2024-02-12 15:05:00,48972.0,0.002041983174058646,3.0,,,,
venda,2024-02-12 15:05:00,48972.0,,,0.66,25270.32,768.25,0.5%
venda,2024-02-12 15:05:00,48972.0,,,0.63,25370.95,14.58,0.5%
venda,2024-02-12 15:05:00,48972.0,,,0.67,25471.62,14.42,0.5%
compra,2024-02-12 15:10:00,49094.69,0.002036880159544749,3.0,,,,
compra,2024-02-12 15:15:00,48741.09,0.0020516570310594204,2.0,,,,
compra,2024-02-12 15:20:00,48943.19,0.0020431851703985784,2.0,,,,
compra,2024-02-12 15:25:00,49028.3,0.0020396383313310883,2.0,,,,
venda,2024-02-12 15:25:00,49028.3,,,0.59,25572.21,0.17,0.5%
compra,2024-02-12 15:30:00,49391.73,0.0020246304391443666,3.0,,,,
venda,2024-02-12 15:30:00,49391.73,,,1.04,25673.25,768.75,0.5%
venda,2024-02-12 15:30:00,49391.73,,,1.07,25774.32,0.5,0.5%
venda,2024-02-12 15:30:00,49391.73,,,0.86,25875.18,0.42,0.5%
venda,2024-02-12 15:30:00,49391.73,,,0.61,25975.78,0.33,0.5%
venda,2024-02-12 15:30:00,49391.73,,,0.92,26076.7,0.17,0.5%
venda,2024-02-12 15:30:00,49391.73,,,0.74,26177.44,0.08,0.5%
compra,2024-02-12 15:35:00,49500.51,0.002020181206213835,3.0,,,,
compra,2024-02-12 15:40:00,49676.01,0.0020130441233102256,3.0,,,,
venda,2024-02-12 15:40:00,49676.01,,,0.58,26278.02,0.17,0.5%
compra,2024-02-12 15:45:00,49753.75,0.0020098987513504007,3.0,,,,
venda,2024-02-12 15:45:00,49753.75,,,0.51,26378.53,0.17,0.5%
compra,2024-02-12 15:50:00,49855.01,0.0020058164665898172,3.0,,,,
compra,2024-02-12 15:55:00,49917.8,0.0020032934143732295,3.0,,,,
compra,2024-02-12 16:00:00,49810.0,0.002007628990162618,2.0,,,,
compra,2024-02-12 16:05:00,49838.5,0.00200648093341493,2.0,,,,
compra,2024-02-12 16:10:00,49637.76,0.0020145953403215614,1.0,,,,
compra,2024-02-12 16:15:00,49649.43,0.0020141218136844673,3.0,,,,
compra,2024-02-12 16:20:00,49742.01,0.0020103731232413,2.0,,,,
compra,2024-02-12 16:25:00,49738.11,0.0020105307580042748,1.0,,,,
venda,2024-02-12 17:15:00,50041.09,,,0.73,26479.26,1.58,0.5%
venda,2024-02-12 17:15:00,50041.09,,,0.58,26579.84,1.5,0.5%
venda,2024-02-12 17:15:00,50041.09,,,0.81,26680.65,1.08,0.5%
venda,2024-02-12 17:15:00,50041.09,,,0.79,26781.44,1.0,0.5%
venda,2024-02-12 17:15:00,50041.09,,,0.6,26882.04,0.92,0.5%
venda,2024-02-12 17:15:00,50041.09,,,0.61,26982.65,0.83,0.5%
compra,2024-02-12 17:20:00,49959.64,0.0020016157041964273,2.0,,,,
compra,2024-02-12 17:25:00,50046.76,0.0019981313475637584,3.0,,,,
compra,2024-02-12 17:30:00,50234.0,0.001990683600748497,3.0,,,,
venda,2024-02-12 17:30:00,50234.0,,,0.76,27083.41,1.67,0.5%
venda,2024-02-12 17:30:00,50234.0,,,0.63,27184.04,1.58,0.5%
venda,2024-02-12 17:30:00,50234.0,,,0.85,27284.9,1.5,0.5%
venda,2024-02-12 17:30:00,50234.0,,,0.79,27385.69,1.42,0.5%
venda,2024-02-12 17:30:00,50234.0,,,0.55,27486.24,0.17,0.5%
compra,2024-02-12 17:35:00,49986.73,0.002000530940911718,2.0,,,,
compra,2024-02-12 17:40:00,49884.14,0.002004645163773496,2.0,,,,
compra,2024-02-12 17:45:00,49973.88,0.002001045346088797,2.0,,,,
compra,2024-02-12 17:50:00,49923.88,0.0020030494424712183,1.0,,,,
compra,2024-02-12 17:55:00,49854.48,0.0020058377903049034,1.0,,,,
compra,2024-02-12 18:00:00,49941.76,0.002002332316682472,2.0,,,,
compra,2024-02-12 18:05:00,49850.81,0.002005985459413799,1.0,,,,
compra,2024-02-12 18:10:00,49829.99,0.0020068236016101953,1.0,,,,
venda,2024-02-12 20:45:00,50100.01,,,0.54,27586.78,2.58,0.5%
compra,2024-02-12 20:50:00,50213.75,0.0019914863956585595,3.0,,,,
venda,2024-02-12 20:50:00,50213.75,,,0.66,27687.44,3.17,0.5%
venda,2024-02-12 20:50:00,50213.75,,,0.58,27788.02,3.0,0.5%
venda,2024-02-12 20:50:00,50213.75,,,0.72,27888.74,2.92,0.5%
venda,2024-02-12 20:50:00,50213.75,,,0.54,27989.29,2.83,0.5%
venda,2024-02-12 20:50:00,50213.75,,,0.73,28090.02,2.75,0.5%
compra,2024-02-12 20:55:00,50162.96,0.001993502775753265,2.0,,,,
compra,2024-02-12 21:00:00,50143.6,0.001994272449524964,2.0,,,,
compra,2024-02-12 21:05:00,50115.31,0.001995398212642005,2.0,,,,
compra,2024-02-12 21:10:00,50262.95,0.001989537024786647,2.0,,,,
venda,2024-02-12 21:10:00,50262.95,,,0.55,28190.57,3.58,0.5%
venda,2024-02-12 21:10:00,50262.95,,,0.58,28291.15,3.42,0.5%
compra,2024-02-12 21:15:00,50185.03,0.0019926260878991207,1.0,,,,
compra,2024-02-12 21:20:00,50194.45,0.0019922521314607493,2.0,,,,
compra,2024-02-12 21:25:00,50124.0,0.0019950522703694835,1.0,,,,
venda,2024-02-14 08:55:00,50758.0,,,1.42,28392.57,39.5,0.5%
venda,2024-02-14 08:55:00,50758.0,,,1.04,28493.61,39.42,0.5%
venda,2024-02-14 08:55:00,50758.0,,,1.08,28594.69,36.08,0.5%
venda,2024-02-14 08:55:00,50758.0,,,1.19,28695.88,36.0,0.5%
venda,2024-02-14 08:55:00,50758.0,,,1.23,28797.11,35.92,0.5%
venda,2024-02-14 08:55:00,50758.0,,,1.28,28898.39,35.83,0.5%
venda,2024-02-14 08:55:00,50758.0,,,0.98,28999.37,35.75,0.5%
venda,2024-02-14 08:55:00,50758.0,,,1.14,29100.51,35.67,0.5%
venda,2024-02-14 08:55:00,50758.0,,,1.12,29201.64,35.58,0.5%
venda,2024-02-14 08:55:00,50758.0,,,1.26,29302.9,35.5,0.5%
compra,2024-02-14 09:00:00,50785.07,0.0019690826457460825,3.0,,,,
compra,2024-02-14 09:05:00,50954.01,0.001962554075724364,3.0,,,,
compra,2024-02-14 09:10:00,50964.01,0.0019621689894496136,3.0,,,,
compra,2024-02-14 09:15:00,51195.0,0.001953315753491552,3.0,,,,
venda,2024-02-14 09:15:00,51195.0,,,0.81,29403.71,0.25,0.5%
compra,2024-02-14 09:20:00,51245.99,0.0019513721951707832,3.0,,,,
venda,2024-02-14 09:20:00,51245.99,,,0.57,29504.28,0.25,0.5%
venda,2024-02-14 09:20:00,51245.99,,,0.55,29604.84,0.17,0.5%
compra,2024-02-14 09:25:00,51254.56,0.001951045916695022,2.0,,,,
compra,2024-02-14 09:30:00,51211.11,0.0019527012790779188,2.0,,,,
compra,2024-02-14 09:35:00,51423.17,0.001944648686574554,3.0,,,,
compra,2024-02-14 09:40:00,51424.1,0.0019446135177864077,2.0,,,,
compra,2024-02-14 09:45:00,51635.39,0.0019366562351906319,3.0,,,,
venda,2024-02-14 09:45:00,51635.39,,,0.86,29705.7,0.5,0.5%
venda,2024-02-14 09:45:00,51635.39,,,0.76,29806.46,0.42,0.5%
venda,2024-02-14 09:45:00,51635.39,,,0.74,29907.2,0.33,0.5%
venda,2024-02-14 09:45:00,51635.39,,,0.83,30008.03,0.25,0.5%
compra,2024-02-14 09:50:00,51562.67,0.001939387545291972,1.0,,,,
compra,2024-02-14 09:55:00,51551.1,0.0019398228165839332,1.0,,,,
compra,2024-02-14 10:00:00,51473.28,0.001942755542293011,1.0,,,,
compra,2024-02-14 10:05:00,51521.99,0.001940918819323555,2.0,,,,
compra,2024-02-14 10:10:00,51491.09,0.0019420835721286928,1.0,,,,
compra,2024-02-14 10:15:00,51426.72,0.001944514446964535,1.0,,,,
compra,2024-02-14 10:20:00,51266.0,0.001950610541099364,1.0,,,,
venda,2024-02-14 11:50:00,51611.11,,,0.67,30108.7,1.5,0.5%
compra,2024-02-14 11:55:00,51555.12,0.0019396715592942078,2.0,,,,
venda,2024-02-14 12:30:00,51765.54,,,0.67,30209.37,2.92,0.5%
venda,2024-02-14 12:30:00,51765.54,,,0.66,30310.03,2.83,0.5%
venda,2024-02-14 12:30:00,51765.54,,,0.57,30410.6,2.5,0.5%
venda,2024-02-14 12:30:00,51765.54,,,0.53,30511.13,2.33,0.5%
venda,2024-02-14 12:30:00,51765.54,,,0.66,30611.79,2.25,0.5%
compra,2024-02-14 12:35:00,51614.58,0.001937437057513594,1.0,,,,
compra,2024-02-14 12:40:00,51670.99,0.0019353219282231674,2.0,,,,
compra,2024-02-14 12:45:00,51578.55,0.0019387904468039523,1.0,,,,
compra,2024-02-14 12:50:00,51678.61,0.0019350365654184584,2.0,,,,
compra,2024-02-14 12:55:00,51575.5,0.0019389051002898664,1.0,,,,
venda,2024-02-14 13:55:00,51786.01,,,0.51,30712.3,3.83,0.5%
compra,2024-02-14 14:00:00,51665.22,0.0019355380660335908,2.0,,,,
venda,2024-02-14 14:45:00,51832.43,,,0.52,30812.83,4.92,0.5%
venda,2024-02-14 14:45:00,51832.43,,,0.55,30913.37,4.83,0.5%
venda,2024-02-14 14:45:00,51832.43,,,0.54,31013.91,2.83,0.5%
compra,2024-02-14 14:50:00,51853.26,0.0019285190555039355,3.0,,,,
venda,2024-02-14 14:50:00,51853.26,,,0.53,31114.44,2.08,0.5%
venda,2024-02-14 14:50:00,51853.26,,,0.54,31214.98,1.92,0.5%
compra,2024-02-14 14:55:00,51908.45,0.0019264686192710437,2.0,,,,
venda,2024-02-14 14:55:00,51908.45,,,0.53,31315.51,5.17,0.5%
venda,2024-02-14 14:55:00,51908.45,,,0.57,31416.08,2.33,0.5%
compra,2024-02-14 15:00:00,51824.97,0.0019295717874993463,2.0,,,,
compra,2024-02-14 15:05:00,51678.0,0.0019350594063237741,1.0,,,,
compra,2024-02-14 15:10:00,51515.03,0.0019411810494917698,2.0,,,,
compra,2024-02-14 15:15:00,51570.62,0.0019390885740757043,3.0,,,,
compra,2024-02-14 15:20:00,51746.98,0.001932479924432305,2.0,,,,
venda,2024-02-14 15:25:00,51843.98,,,0.64,31516.72,0.25,0.5%
venda,2024-02-14 15:25:00,51843.98,,,0.53,31617.25,0.17,0.5%
compra,2024-02-14 15:30:00,51924.33,0.0019258794480352466,3.0,,,,
venda,2024-02-14 15:30:00,51924.33,,,0.5,31717.75,1.5,0.5%
compra,2024-02-14 15:35:00,51837.91,0.0019290901195669345,1.0,,,,
compra,2024-02-14 15:40:00,51724.85,0.0019333067181441803,1.0,,,,
venda,2024-02-15 00:15:00,51940.97,,,0.52,31818.27,11.58,0.5%
venda,2024-02-15 00:15:00,51940.97,,,0.51,31918.78,11.42,0.5%
venda,2024-02-15 00:15:00,51940.97,,,0.51,32019.29,9.17,0.5%
compra,2024-02-15 00:20:00,52323.79,0.0019111765413017672,3.0,,,,
venda,2024-02-15 00:20:00,52323.79,,,0.91,32120.2,9.5,0.5%
venda,2024-02-15 00:20:00,52323.79,,,0.8,32221.0,9.42,0.5%
venda,2024-02-15 00:20:00,52323.79,,,0.96,32321.96,9.33,0.5%
venda,2024-02-15 00:20:00,52323.79,,,1.11,32423.07,9.0,0.5%
venda,2024-02-15 00:20:00,52323.79,,,0.77,32523.84,8.83,0.5%
venda,2024-02-15 00:20:00,52323.79,,,0.94,32624.78,8.75,0.5%
venda,2024-02-15 00:20:00,52323.79,,,1.16,32725.94,8.67,0.5%
compra,2024-02-15 00:25:00,52269.19,0.0019131729418420296,2.0,,,,
compra,2024-02-15 00:30:00,52374.69,0.0019093191768772282,3.0,,,,
compra,2024-02-15 00:35:00,52417.04,0.001907776555104981,3.0,,,,
compra,2024-02-15 00:40:00,52357.99,0.001909928169511473,1.0,,,,
compra,2024-02-15 00:45:00,52368.1,0.0019095594455403194,2.0,,,,
compra,2024-02-15 00:50:00,52336.39,0.001910716425034283,1.0,,,,
compra,2024-02-15 00:55:00,52321.2,0.0019112711482152552,1.0,,,,
compra,2024-02-15 01:00:00,52179.34,0.0019164673221240438,2.0,,,,
compra,2024-02-15 01:05:00,52104.14,0.0019192332893317114,2.0,,,,
venda,2024-02-15 11:25:00,52373.31,,,0.52,32826.45,10.33,0.5%
compra,2024-02-15 11:30:00,52455.75,0.0019063687012386631,3.0,,,,
venda,2024-02-15 11:30:00,52455.75,,,0.53,32926.98,10.5,0.5%
compra,2024-02-15 11:35:00,52254.42,0.001913713710725332,2.0,,,,
venda,2024-02-15 14:30:00,52763.99,,,0.84,33027.82,14.17,0.5%
venda,2024-02-15 14:30:00,52763.99,,,0.95,33128.77,14.08,0.5%
venda,2024-02-15 14:30:00,52763.99,,,0.74,33229.51,14.0,0.5%
venda,2024-02-15 14:30:00,52763.99,,,0.66,33330.18,13.92,0.5%
venda,2024-02-15 14:30:00,52763.99,,,0.78,33430.95,13.83,0.5%
venda,2024-02-15 14:30:00,52763.99,,,0.76,33531.71,13.75,0.5%
venda,2024-02-15 14:30:00,52763.99,,,0.82,33632.53,13.67,0.5%
venda,2024-02-15 14:30:00,52763.99,,,0.85,33733.37,13.58,0.5%
venda,2024-02-15 14:30:00,52763.99,,,0.59,33833.96,3.0,0.5%
venda,2024-02-15 14:30:00,52763.99,,,0.98,33934.93,2.92,0.5%
compra,2024-02-15 14:35:00,52546.37,0.0019030810310969148,2.0,,,,
compra,2024-02-15 14:40:00,52595.0,0.0019013214183857781,3.0,,,,
compra,2024-02-15 14:45:00,52753.4,0.0018956124155030765,3.0,,,,
compra,2024-02-15 14:50:00,52688.0,0.0018979653811114485,2.0,,,,
compra,2024-02-15 14:55:00,52621.31,0.001900370781343148,1.0,,,,
compra,2024-02-15 15:00:00,52401.11,0.001908356521455366,2.0,,,,
compra,2024-02-15 15:05:00,52470.01,0.0019058505992280161,3.0,,,,
compra,2024-02-15 15:10:00,52395.3,0.0019085681349281327,1.0,,,,
compra,2024-02-15 15:15:00,52283.99,0.001912631381040353,1.0,,,,
compra,2024-02-15 15:20:00,52296.01,0.0019121917714181253,2.0,,,,
venda,2024-02-20 13:30:00,52612.75,,,0.63,34035.56,118.25,0.5%
venda,2024-02-20 13:30:00,52612.75,,,0.61,34136.17,118.17,0.5%
compra,2024-02-20 13:35:00,52899.99,0.001890359525587812,3.0,,,,
venda,2024-02-20 13:35:00,52899.99,,,0.67,34236.84,119.0,0.5%
venda,2024-02-20 13:35:00,52899.99,,,0.58,34337.42,118.92,0.5%
venda,2024-02-20 13:35:00,52899.99,,,0.53,34437.95,118.67,0.5%
venda,2024-02-20 13:35:00,52899.99,,,0.95,34538.9,118.58,0.5%
venda,2024-02-20 13:35:00,52899.99,,,0.82,34639.72,118.5,0.5%
venda,2024-02-20 13:35:00,52899.99,,,0.96,34740.69,118.42,0.5%
compra,2024-02-20 13:40:00,52874.67,0.0018912647587209527,2.0,,,,
compra,2024-02-20 13:45:00,52706.0,0.0018973171934884073,2.0,,,,
compra,2024-02-20 13:50:00,52765.99,0.0018951601211310543,3.0,,,,
compra,2024-02-20 13:55:00,52840.13,0.0018925010214774264,2.0,,,,
compra,2024-02-20 14:00:00,52793.4,0.0018941761659601389,1.0,,,,
compra,2024-02-20 14:05:00,52404.0,0.0019082512785283565,2.0,,,,
compra,2024-02-20 14:10:00,52242.13,0.001914163913301391,2.0,,,,
venda,2024-02-26 15:30:00,52585.54,,,0.66,34841.34,145.33,0.5%
compra,2024-02-26 15:35:00,52562.01,0.0019025147630389325,2.0,,,,
venda,2024-02-26 15:50:00,52737.38,,,0.64,34941.98,145.75,0.5%
compra,2024-02-26 15:55:00,52842.32,0.0018924225885615924,3.0,,,,
venda,2024-02-26 15:55:00,52842.32,,,0.53,35042.51,0.33,0.5%
compra,2024-02-26 16:00:00,52877.63,0.0018911588889290235,3.0,,,,
venda,2024-02-26 16:05:00,53423.29,,,1.27,35143.78,265.33,0.5%
venda,2024-02-26 16:05:00,53423.29,,,1.4,35245.18,265.25,0.5%
venda,2024-02-26 16:05:00,53423.29,,,0.99,35346.17,146.5,0.5%
venda,2024-02-26 16:05:00,53423.29,,,1.04,35447.2,146.42,0.5%
venda,2024-02-26 16:05:00,53423.29,,,1.36,35548.57,146.33,0.5%
venda,2024-02-26 16:05:00,53423.29,,,1.25,35649.81,146.25,0.5%
venda,2024-02-26 16:05:00,53423.29,,,1.1,35750.92,146.17,0.5%
venda,2024-02-26 16:05:00,53423.29,,,1.19,35852.11,146.08,0.5%
venda,2024-02-26 16:05:00,53423.29,,,1.1,35953.21,0.17,0.5%
venda,2024-02-26 16:05:00,53423.29,,,1.03,36054.24,0.08,0.5%
compra,2024-02-26 16:10:00,53509.44,0.0018688291262252044,3.0,,,,
compra,2024-02-26 16:15:00,53293.8,0.0018763908747358978,1.0,,,,
compra,2024-02-26 16:20:00,53120.31,0.0018825191343951118,2.0,,,,
