ação,timestamp,preço,btc,score_entrada,lucro_%,capital_atual,tempo_espera_h,alvo_atingido
venda,2024-01-11 14:00:00,47639.35,,,0.74,1219.64,1.33,0%
venda,2024-01-11 14:00:00,47639.35,,,0.59,1217.83,1.17,0%
venda,2024-01-11 14:00:00,47639.35,,,0.72,1212.17,1.0,0%
venda,2024-01-11 14:00:00,47639.35,,,0.99,1215.5,0.83,0%
venda,2024-01-11 14:00:00,47639.35,,,0.67,1211.62,0.75,0%
venda,2024-01-11 14:00:00,47639.35,,,0.65,1211.41,0.67,0%
compra,2024-01-11 14:05:00,47671.8,0.02541147885065448,3.0,,,,
compra,2024-01-11 14:10:00,47794.59,0.025346193731814213,3.0,,,,
venda,2024-01-11 14:10:00,47794.59,,,0.66,1191.21,15.0,0%
venda,2024-01-11 14:10:00,47794.59,,,0.73,1219.07,1.25,0%
compra,2024-01-11 14:15:00,47684.0,0.02556552822503243,2.0,,,,
compra,2024-01-11 14:20:00,47621.09,0.025599301651483546,2.0,,,,
compra,2024-01-11 14:25:00,47878.74,0.025461544056557178,3.0,,,,
venda,2024-01-11 14:25:00,47878.74,,,0.52,1189.54,15.17,0%
venda,2024-01-11 14:25:00,47878.74,,,0.54,1225.66,0.08,0%
compra,2024-01-11 14:30:00,47890.33,0.025593106331757397,3.0,,,,
compra,2024-01-11 14:35:00,48084.87,0.025489562682668193,3.0,,,,
venda,2024-01-11 14:35:00,48084.87,,,0.87,1221.91,0.5,0%
venda,2024-01-11 14:35:00,48084.87,,,0.61,1218.77,0.42,0%
venda,2024-01-11 14:35:00,48084.87,,,0.84,1229.32,0.33,0%
compra,2024-01-11 14:40:00,48524.1,0.02533411441287969,3.0,,,,
venda,2024-01-11 14:40:00,48524.1,,,1.35,1235.5,0.25,0%
venda,2024-01-11 14:40:00,48524.1,,,1.32,1241.88,0.17,0%
venda,2024-01-11 14:40:00,48524.1,,,0.91,1236.86,0.08,0%
compra,2024-01-11 14:45:00,48883.99,0.025301905359404166,3.0,,,,
venda,2024-01-11 14:45:00,48883.99,,,0.74,1238.43,0.08,0%
compra,2024-01-11 14:50:00,48652.18,0.025454822283771595,2.0,,,,
compra,2024-01-11 14:55:00,48571.22,0.025497251162685777,2.0,,,,
compra,2024-01-11 15:00:00,48254.0,0.02566486914282892,2.0,,,,
compra,2024-01-11 15:05:00,47964.94,0.02581953809632758,2.0,,,,
compra,2024-01-11 15:10:00,48038.63,0.025779931601256464,3.0,,,,
compra,2024-01-11 15:15:00,47602.99,0.02601585731522467,2.0,,,,
compra,2024-01-11 15:20:00,47803.8,0.025906572189199742,2.0,,,,
compra,2024-01-11 15:40:00,47218.69,0.026227593260593773,2.0,,,,
compra,2024-01-11 15:45:00,46752.6,0.026489063616099782,3.0,,,,
venda,2024-02-09 11:40:00,47014.18,,,0.56,1245.36,691.92,0%
compra,2024-02-09 11:45:00,47136.0,0.026420604312601112,3.0,,,,
venda,2024-02-09 12:05:00,47489.7,,,0.57,1245.54,692.42,0%
venda,2024-02-09 12:05:00,47489.7,,,0.75,1254.71,0.33,0%
compra,2024-02-09 12:10:00,47420.89,0.026458941884560435,2.0,,,,
compra,2024-02-09 12:15:00,47390.0,0.026476188491752123,2.0,,,,
venda,2024-02-09 14:05:00,47631.11,,,0.51,1261.09,1.83,0%
compra,2024-02-09 14:10:00,47586.67,0.026500913941475197,2.0,,,,
venda,2024-02-09 18:00:00,47782.02,,,0.76,1264.26,5.83,0%
compra,2024-02-09 18:05:00,47809.87,0.026443529135446387,3.0,,,,
venda,2024-02-09 18:20:00,48126.09,,,1.1,1252.04,699.08,0%
venda,2024-02-09 18:20:00,48126.09,,,0.67,1246.78,699.0,0%
venda,2024-02-09 18:20:00,48126.09,,,1.13,1275.39,4.17,0%
venda,2024-02-09 18:20:00,48126.09,,,0.66,1272.62,0.25,0%
compra,2024-02-09 18:25:00,48072.65,0.026472925105857796,2.0,,,,
compra,2024-02-09 18:30:00,47926.28,0.026553775154051492,2.0,,,,
compra,2024-02-09 18:50:00,47746.48,0.0266537693059282,2.0,,,,
compra,2024-02-09 18:55:00,47602.0,0.026734667936013506,2.0,,,,
venda,2024-02-10 20:40:00,47903.65,,,0.63,1280.69,25.75,0%
compra,2024-02-10 20:45:00,47957.07,0.02670488784391985,3.0,,,,
venda,2024-02-10 20:50:00,48054.34,,,0.64,1280.83,26.0,0%
compra,2024-02-10 20:55:00,47878.0,0.02675193810327578,2.0,,,,
venda,2024-02-11 03:30:00,48181.09,,,0.53,1279.39,33.0,0%
venda,2024-02-11 03:30:00,48181.09,,,0.63,1288.94,6.58,0%
compra,2024-02-11 03:35:00,48293.99,0.026689398358436724,3.0,,,,
venda,2024-02-11 03:35:00,48293.99,,,0.69,1246.93,732.5,0%
venda,2024-02-11 03:35:00,48293.99,,,0.53,1245.02,732.42,0%
venda,2024-02-11 03:35:00,48293.99,,,0.7,1289.69,6.83,0%
compra,2024-02-11 03:40:00,48272.7,0.02671666566165528,2.0,,,,
compra,2024-02-11 03:45:00,48417.36,0.026636842374003593,3.0,,,,
venda,2024-02-11 03:45:00,48417.36,,,0.72,1281.75,33.33,0%
compra,2024-02-11 03:50:00,48432.75,0.02646451306406006,3.0,,,,
compra,2024-02-11 03:55:00,48519.61,0.026417136186860424,3.0,,,,
venda,2024-02-11 03:55:00,48519.61,,,0.55,1245.25,732.92,0%
venda,2024-02-11 03:55:00,48519.61,,,0.51,1296.28,0.25,0%
compra,2024-02-11 04:00:00,48414.06,0.02677491204835757,2.0,,,,
compra,2024-02-11 04:15:00,48391.1,0.026787615871594287,2.0,,,,
compra,2024-02-11 04:20:00,48428.21,0.026767088818767125,2.0,,,,
venda,2024-02-12 00:25:00,48710.39,,,0.86,1300.05,20.83,0%
venda,2024-02-12 00:25:00,48710.39,,,0.61,1297.49,20.67,0%
venda,2024-02-12 00:25:00,48710.39,,,0.57,1289.1,20.58,0%
venda,2024-02-12 00:25:00,48710.39,,,0.61,1304.22,20.42,0%
venda,2024-02-12 00:25:00,48710.39,,,0.66,1304.84,20.17,0%
venda,2024-02-12 00:25:00,48710.39,,,0.58,1303.84,20.08,0%
compra,2024-02-12 00:30:00,48666.13,0.026791432471141345,2.0,,,,
compra,2024-02-12 00:35:00,48576.42,0.026840910374350064,2.0,,,,
compra,2024-02-12 00:40:00,48646.0,0.02680251892296974,2.0,,,,
compra,2024-02-12 00:50:00,48599.94,0.026827920683169276,2.0,,,,
compra,2024-02-12 00:55:00,48604.0,0.026825679687408153,2.0,,,,
compra,2024-02-12 01:10:00,48458.01,0.026906497718886636,2.0,,,,
venda,2024-02-12 14:55:00,48798.0,,,0.57,1289.1,35.0,0%
venda,2024-02-12 14:55:00,48798.0,,,0.7,1312.98,13.75,0%
compra,2024-02-12 15:00:00,48866.8,0.026868615822730972,3.0,,,,
venda,2024-02-12 15:00:00,48866.8,,,0.61,1245.97,768.08,0%
venda,2024-02-12 15:00:00,48866.8,,,0.6,1311.63,14.42,0%
venda,2024-02-12 15:00:00,48866.8,,,0.55,1310.99,14.17,0%
venda,2024-02-12 15:00:00,48866.8,,,0.54,1310.89,14.08,0%
compra,2024-02-12 15:05:00,48972.0,0.026768053666352952,3.0,,,,
venda,2024-02-12 15:05:00,48972.0,,,0.66,1246.57,768.25,0%
venda,2024-02-12 15:05:00,48972.0,,,0.63,1312.03,14.58,0%
venda,2024-02-12 15:05:00,48972.0,,,0.67,1312.57,14.42,0%
compra,2024-02-12 15:10:00,49094.69,0.026735538134484076,3.0,,,,
compra,2024-02-12 15:15:00,48741.09,0.02692949535383132,2.0,,,,
compra,2024-02-12 15:20:00,48943.19,0.026818296001868167,2.0,,,,
compra,2024-02-12 15:25:00,49028.3,0.026771741151450774,2.0,,,,
venda,2024-02-12 15:25:00,49028.3,,,0.59,1320.31,0.17,0%
compra,2024-02-12 15:30:00,49391.73,0.02673134504614939,3.0,,,,
venda,2024-02-12 15:30:00,49391.73,,,1.04,1249.7,768.75,0%
venda,2024-02-12 15:30:00,49391.73,,,1.07,1327.09,0.5,0%
venda,2024-02-12 15:30:00,49391.73,,,0.86,1322.12,0.42,0%
venda,2024-02-12 15:30:00,49391.73,,,0.61,1320.51,0.33,0%
venda,2024-02-12 15:30:00,49391.73,,,0.92,1324.6,0.17,0%
venda,2024-02-12 15:30:00,49391.73,,,0.74,1322.3,0.08,0%
compra,2024-02-12 15:35:00,49500.51,0.02671290882825946,3.0,,,,
compra,2024-02-12 15:40:00,49676.01,0.02661853499470561,3.0,,,,
venda,2024-02-12 15:40:00,49676.01,,,0.58,1327.91,0.17,0%
compra,2024-02-12 15:45:00,49753.75,0.026689577445438137,3.0,,,,
venda,2024-02-12 15:45:00,49753.75,,,0.51,1329.07,0.17,0%
compra,2024-02-12 15:50:00,49855.01,0.02665865251283701,3.0,,,,
compra,2024-02-12 15:55:00,49917.8,0.02662511944865387,3.0,,,,
compra,2024-02-12 16:00:00,49810.0,0.026682742172535922,2.0,,,,
compra,2024-02-12 16:05:00,49838.5,0.026667483724711102,2.0,,,,
compra,2024-02-12 16:15:00,49649.43,0.026769036172500153,3.0,,,,
compra,2024-02-12 16:20:00,49742.01,0.026719213550357418,2.0,,,,
compra,2024-02-12 16:35:00,49663.99,0.02676118828982557,2.0,,,,
compra,2024-02-12 16:50:00,49602.0,0.026794633031208707,2.0,,,,
venda,2024-02-12 17:10:00,49866.58,,,0.53,1336.16,0.33,0%
compra,2024-02-12 17:15:00,50041.09,0.026701191193505412,3.0,,,,
venda,2024-02-12 17:15:00,50041.09,,,0.73,1332.02,1.58,0%
venda,2024-02-12 17:15:00,50041.09,,,0.58,1335.58,1.5,0%
venda,2024-02-12 17:15:00,50041.09,,,0.79,1339.55,1.0,0%
venda,2024-02-12 17:15:00,50041.09,,,0.6,1337.06,0.92,0%
venda,2024-02-12 17:15:00,50041.09,,,0.76,1339.16,0.67,0%
compra,2024-02-12 17:20:00,49959.64,0.026804817483034454,2.0,,,,
compra,2024-02-12 17:25:00,50046.76,0.026758156406490798,3.0,,,,
compra,2024-02-12 17:30:00,50234.0,0.02665841923235473,3.0,,,,
venda,2024-02-12 17:30:00,50234.0,,,0.76,1339.17,1.67,0%
venda,2024-02-12 17:30:00,50234.0,,,0.63,1337.49,1.58,0%
venda,2024-02-12 17:30:00,50234.0,,,0.85,1340.38,1.5,0%
venda,2024-02-12 17:30:00,50234.0,,,0.79,1339.61,1.42,0%
venda,2024-02-12 17:30:00,50234.0,,,0.55,1346.51,0.17,0%
compra,2024-02-12 17:35:00,49986.73,0.026937413218323197,2.0,,,,
compra,2024-02-12 17:40:00,49884.14,0.026992811772293814,2.0,,,,
compra,2024-02-12 17:45:00,49973.88,0.02694433975194147,2.0,,,,
compra,2024-02-12 18:00:00,49941.76,0.026961668980883986,2.0,,,,
compra,2024-02-12 18:15:00,49882.89,0.026993488176862902,2.0,,,,
compra,2024-02-12 18:20:00,49977.45,0.026942415058046235,2.0,,,,
compra,2024-02-12 18:40:00,49846.45,0.027013221632488427,2.0,,,,
venda,2024-02-12 20:45:00,50100.01,,,0.51,1353.36,2.08,0%
compra,2024-02-12 20:50:00,50213.75,0.026952033535035454,3.0,,,,
venda,2024-02-12 20:50:00,50213.75,,,0.66,1355.41,3.17,0%
venda,2024-02-12 20:50:00,50213.75,,,0.54,1353.85,2.83,0%
venda,2024-02-12 20:50:00,50213.75,,,0.66,1355.44,2.58,0%
compra,2024-02-12 20:55:00,50162.96,0.027020819085256324,2.0,,,,
compra,2024-02-12 21:00:00,50143.6,0.027031251584268973,2.0,,,,
compra,2024-02-12 21:05:00,50115.31,0.027046510675898236,2.0,,,,
venda,2024-02-12 21:10:00,50262.95,,,0.55,1353.95,3.58,0%
venda,2024-02-12 21:10:00,50262.95,,,0.58,1354.3,3.42,0%
venda,2024-02-12 21:10:00,50262.95,,,0.57,1354.21,2.83,0%
compra,2024-02-12 21:20:00,50194.45,0.02697918317546711,2.0,,,,
compra,2024-02-12 21:35:00,50064.72,0.02704909287302166,2.0,,,,
compra,2024-02-12 22:00:00,49970.0,0.027100365438099357,2.0,,,,
venda,2024-02-14 08:50:00,50223.38,,,0.51,1361.07,34.83,0%
compra,2024-02-14 08:55:00,50758.0,0.026814924771199226,3.0,,,,
venda,2024-02-14 08:55:00,50758.0,,,1.43,1355.3,39.67,0%
venda,2024-02-14 08:55:00,50758.0,,,1.42,1358.19,39.5,0%
venda,2024-02-14 08:55:00,50758.0,,,1.04,1353.13,39.42,0%
venda,2024-02-14 08:55:00,50758.0,,,1.08,1368.03,36.08,0%
venda,2024-02-14 08:55:00,50758.0,,,1.19,1371.52,36.0,0%
venda,2024-02-14 08:55:00,50758.0,,,1.23,1372.05,35.92,0%
venda,2024-02-14 08:55:00,50758.0,,,1.28,1372.83,35.83,0%
venda,2024-02-14 08:55:00,50758.0,,,1.12,1369.41,35.58,0%
venda,2024-02-14 08:55:00,50758.0,,,1.38,1372.96,35.33,0%
compra,2024-02-14 09:00:00,50785.07,0.027034674876865058,3.0,,,,
compra,2024-02-14 09:05:00,50954.01,0.026945040361864223,3.0,,,,
compra,2024-02-14 09:10:00,50964.01,0.02693975328960247,3.0,,,,
compra,2024-02-14 09:15:00,51195.0,0.026818202091001723,3.0,,,,
venda,2024-02-14 09:15:00,51195.0,,,0.86,1372.79,0.33,0%
venda,2024-02-14 09:15:00,51195.0,,,0.81,1384.04,0.25,0%
compra,2024-02-14 09:20:00,51245.99,0.027007775248777646,3.0,,,,
venda,2024-02-14 09:20:00,51245.99,,,0.57,1380.83,0.25,0%
venda,2024-02-14 09:20:00,51245.99,,,0.55,1380.55,0.17,0%
compra,2024-02-14 09:25:00,51254.56,0.026935248837985058,2.0,,,,
compra,2024-02-14 09:30:00,51211.11,0.02695810201500095,2.0,,,,
compra,2024-02-14 09:35:00,51423.17,0.026846931600705195,3.0,,,,
compra,2024-02-14 09:40:00,51424.1,0.026846446076478448,2.0,,,,
compra,2024-02-14 09:45:00,51635.39,0.026736591467236625,3.0,,,,
venda,2024-02-14 09:45:00,51635.39,,,0.86,1384.77,0.5,0%
venda,2024-02-14 09:45:00,51635.39,,,0.76,1394.56,0.42,0%
venda,2024-02-14 09:45:00,51635.39,,,0.74,1390.81,0.33,0%
venda,2024-02-14 09:45:00,51635.39,,,0.83,1391.99,0.25,0%
compra,2024-02-14 10:05:00,51521.99,0.027017436849864688,2.0,,,,
compra,2024-02-14 10:25:00,51311.43,0.027128304769607082,2.0,,,,
compra,2024-02-14 10:30:00,51501.99,0.02702792865293865,2.0,,,,
compra,2024-02-14 11:00:00,51148.15,0.0272149063300307,2.0,,,,
compra,2024-02-14 11:05:00,51182.49,0.02719664696274761,3.0,,,,
compra,2024-02-14 11:10:00,51222.97,0.02717515425607613,2.0,,,,
compra,2024-02-14 11:15:00,51254.02,0.027158691380780666,2.0,,,,
venda,2024-02-14 11:50:00,51611.11,,,0.58,1400.12,1.42,0%
venda,2024-02-14 11:50:00,51611.11,,,0.91,1404.59,0.83,0%
venda,2024-02-14 11:50:00,51611.11,,,0.84,1403.65,0.75,0%
venda,2024-02-14 11:50:00,51611.11,,,0.76,1402.54,0.67,0%
venda,2024-02-14 11:50:00,51611.11,,,0.7,1401.69,0.58,0%
compra,2024-02-14 11:55:00,51555.12,0.02718818631999155,2.0,,,,
compra,2024-02-14 12:00:00,51641.06,0.027142940294206257,3.0,,,,
compra,2024-02-14 12:10:00,51463.32,0.027236684463993438,2.0,,,,
compra,2024-02-14 12:15:00,51576.92,0.02717669469812317,2.0,,,,
compra,2024-02-14 12:20:00,51624.77,0.02715150514587325,2.0,,,,
venda,2024-02-14 12:30:00,51765.54,,,0.67,1389.75,2.92,0%
venda,2024-02-14 12:30:00,51765.54,,,0.66,1389.72,2.83,0%
venda,2024-02-14 12:30:00,51765.54,,,0.51,1399.12,2.0,0%
venda,2024-02-14 12:30:00,51765.54,,,0.59,1409.92,0.33,0%
compra,2024-02-14 12:40:00,51670.99,0.027286523426166807,2.0,,,,
compra,2024-02-14 12:50:00,51678.61,0.02728250003411916,2.0,,,,
compra,2024-02-14 13:00:00,51613.99,0.02731665734596823,2.0,,,,
compra,2024-02-14 13:15:00,51561.1,0.027344678043878638,2.0,,,,
venda,2024-02-14 13:55:00,51786.01,,,0.51,1399.13,3.83,0%
compra,2024-02-14 14:00:00,51665.22,0.027080601899720187,2.0,,,,
venda,2024-02-14 14:45:00,51832.43,,,0.54,1409.23,2.83,0%
venda,2024-02-14 14:45:00,51832.43,,,0.53,1417.34,1.5,0%
compra,2024-02-14 14:50:00,51853.26,0.02733369339906259,3.0,,,,
venda,2024-02-14 14:50:00,51853.26,,,0.54,1409.2,2.58,0%
compra,2024-02-14 14:55:00,51908.45,0.02714779994629781,2.0,,,,
venda,2024-02-14 14:55:00,51908.45,,,0.53,1387.86,5.17,0%
venda,2024-02-14 14:55:00,51908.45,,,0.52,1408.95,2.92,0%
venda,2024-02-14 14:55:00,51908.45,,,0.55,1409.39,2.58,0%
venda,2024-02-14 14:55:00,51908.45,,,0.57,1417.97,1.92,0%
compra,2024-02-14 15:00:00,51824.97,0.02736065919594984,2.0,,,,
compra,2024-02-14 15:10:00,51515.03,0.02752527450746558,2.0,,,,
compra,2024-02-14 15:15:00,51570.62,0.027495603931275685,3.0,,,,
compra,2024-02-14 15:20:00,51746.98,0.027401895569757393,2.0,,,,
compra,2024-02-14 15:25:00,51843.98,0.027350626668907835,3.0,,,,
venda,2024-02-14 15:25:00,51843.98,,,0.64,1427.02,0.25,0%
venda,2024-02-14 15:25:00,51843.98,,,0.53,1425.48,0.17,0%
compra,2024-02-14 15:30:00,51924.33,0.02745305602019281,3.0,,,,
venda,2024-02-14 15:30:00,51924.33,,,0.5,1406.14,1.5,0%
compra,2024-02-14 15:45:00,51827.99,0.027130940436619247,2.0,,,,
compra,2024-02-14 15:50:00,51678.67,0.027209332392642806,2.0,,,,
venda,2024-02-15 00:15:00,51940.97,,,0.52,1417.29,11.58,0%
venda,2024-02-15 00:15:00,51940.97,,,0.51,1417.08,11.42,0%
venda,2024-02-15 00:15:00,51940.97,,,0.51,1413.28,8.42,0%
compra,2024-02-15 00:20:00,52323.79,0.027010258957279053,3.0,,,,
venda,2024-02-15 00:20:00,52323.79,,,0.91,1430.2,9.5,0%
venda,2024-02-15 00:20:00,52323.79,,,0.8,1420.48,9.42,0%
venda,2024-02-15 00:20:00,52323.79,,,0.96,1431.61,9.33,0%
venda,2024-02-15 00:20:00,52323.79,,,1.11,1433.77,9.0,0%
venda,2024-02-15 00:20:00,52323.79,,,0.93,1431.09,8.92,0%
venda,2024-02-15 00:20:00,52323.79,,,0.77,1436.45,8.83,0%
venda,2024-02-15 00:20:00,52323.79,,,0.96,1419.59,8.58,0%
compra,2024-02-15 00:25:00,52269.19,0.027159281211516263,2.0,,,,
compra,2024-02-15 00:30:00,52374.69,0.02710457340956431,3.0,,,,
compra,2024-02-15 00:35:00,52417.04,0.027082674449151915,3.0,,,,
compra,2024-02-15 00:45:00,52368.1,0.02710798424820022,2.0,,,,
compra,2024-02-15 01:00:00,52179.34,0.02720604802414469,2.0,,,,
compra,2024-02-15 01:05:00,52104.14,0.027245313518430087,2.0,,,,
compra,2024-02-15 01:10:00,52114.92,0.027239677810273408,3.0,,,,
compra,2024-02-15 01:30:00,51744.0,0.027434941827229706,3.0,,,,
compra,2024-02-15 01:35:00,51869.99,0.02736830352016983,2.0,,,,
venda,2024-02-15 02:00:00,52039.84,,,0.57,1427.71,0.5,0%
compra,2024-02-15 02:10:00,52080.01,0.027413780894019437,2.0,,,,
venda,2024-02-15 02:15:00,52151.11,,,0.54,1427.29,0.67,0%
compra,2024-02-15 02:35:00,52171.11,0.02735781177348468,2.0,,,,
venda,2024-02-15 03:35:00,52349.0,,,0.52,1435.08,1.42,0%
compra,2024-02-15 03:45:00,52342.2,0.027417342336031415,3.0,,,,
venda,2024-02-15 11:25:00,52373.31,,,0.52,1426.93,10.33,0%
compra,2024-02-15 11:30:00,52455.75,0.027202494501516607,3.0,,,,
venda,2024-02-15 11:30:00,52455.75,,,0.53,1427.11,10.5,0%
venda,2024-02-15 11:30:00,52455.75,,,0.65,1428.88,10.33,0%
venda,2024-02-15 11:30:00,52455.75,,,0.55,1435.07,8.92,0%
compra,2024-02-15 11:35:00,52254.42,0.027463218134216566,2.0,,,,
compra,2024-02-15 11:40:00,52241.1,0.027470220476539905,2.0,,,,
compra,2024-02-15 11:45:00,52277.45,0.027451119649810174,2.0,,,,
venda,2024-02-15 14:30:00,52763.99,,,0.84,1425.17,14.17,0%
venda,2024-02-15 14:30:00,52763.99,,,0.95,1433.03,14.08,0%
venda,2024-02-15 14:30:00,52763.99,,,0.74,1430.15,14.0,0%
venda,2024-02-15 14:30:00,52763.99,,,0.66,1428.99,13.92,0%
venda,2024-02-15 14:30:00,52763.99,,,0.76,1430.33,13.75,0%
venda,2024-02-15 14:30:00,52763.99,,,0.81,1446.65,10.75,0%
venda,2024-02-15 14:30:00,52763.99,,,0.59,1435.31,3.0,0%
venda,2024-02-15 14:30:00,52763.99,,,0.98,1449.07,2.92,0%
venda,2024-02-15 14:30:00,52763.99,,,1.0,1449.44,2.83,0%
venda,2024-02-15 14:30:00,52763.99,,,0.93,1448.43,2.75,0%
compra,2024-02-15 14:35:00,52546.37,0.027564808048422516,2.0,,,,
compra,2024-02-15 14:40:00,52595.0,0.027539321279425565,3.0,,,,
compra,2024-02-15 14:45:00,52753.4,0.02745663033456398,3.0,,,,
compra,2024-02-15 14:50:00,52688.0,0.027490711408506445,2.0,,,,
compra,2024-02-15 15:00:00,52401.11,0.02764121986521636,2.0,,,,
compra,2024-02-15 15:05:00,52470.01,0.027604923320795775,3.0,,,,
compra,2024-02-15 15:20:00,52296.01,0.027696770799366673,2.0,,,,
compra,2024-02-15 15:25:00,52221.37,0.027736357791673934,2.0,,,,
compra,2024-02-15 15:30:00,51900.06,0.027908071834433095,3.0,,,,
compra,2024-02-15 15:35:00,51994.9,0.027857166812348663,3.0,,,,
venda,2024-02-15 16:25:00,52271.01,,,0.71,1458.78,0.92,0%
venda,2024-02-15 16:25:00,52271.01,,,0.53,1456.12,0.83,0%
compra,2024-02-15 18:00:00,51892.01,0.02806062522958631,2.0,,,,
compra,2024-02-15 19:20:00,51840.01,0.028088772456254255,2.0,,,,
venda,2024-02-16 02:10:00,52144.01,,,0.59,1464.66,6.83,0%
compra,2024-02-16 02:15:00,52065.48,0.02813113855565427,2.0,,,,
venda,2024-02-16 02:50:00,52154.0,,,0.5,1463.47,8.83,0%
compra,2024-02-16 02:55:00,52168.15,0.028053014113474304,3.0,,,,
venda,2024-02-16 11:35:00,52340.12,,,0.53,1472.39,9.33,0%
compra,2024-02-16 11:55:00,52213.86,0.028199163358916025,2.0,,,,
venda,2024-02-16 13:55:00,52464.0,,,0.57,1471.77,11.0,0%
compra,2024-02-16 14:00:00,52281.23,0.028151084671292466,2.0,,,,
venda,2024-02-19 07:20:00,52477.23,,,0.5,1479.81,67.42,0%
compra,2024-02-19 07:50:00,52444.06,0.028216998863043952,2.0,,,,
venda,2024-02-20 13:30:00,52612.75,,,0.61,1457.2,118.17,0%
venda,2024-02-20 13:30:00,52612.75,,,0.75,1459.29,118.08,0%
venda,2024-02-20 13:30:00,52612.75,,,0.63,1481.11,95.5,0%
compra,2024-02-20 13:35:00,52899.99,0.02799822797772821,3.0,,,,
venda,2024-02-20 13:35:00,52899.99,,,0.67,1458.18,119.0,0%
venda,2024-02-20 13:35:00,52899.99,,,0.58,1456.83,118.92,0%
venda,2024-02-20 13:35:00,52899.99,,,0.95,1462.22,118.58,0%
venda,2024-02-20 13:35:00,52899.99,,,0.82,1460.3,118.5,0%
venda,2024-02-20 13:35:00,52899.99,,,0.87,1492.68,29.75,0%
compra,2024-02-20 13:40:00,52874.67,0.02823051108754034,2.0,,,,
compra,2024-02-20 13:45:00,52706.0,0.028320854507741747,2.0,,,,
compra,2024-02-20 13:50:00,52765.99,0.0282886563425615,3.0,,,,
compra,2024-02-20 13:55:00,52840.13,0.02824896452156792,2.0,,,,
compra,2024-02-20 14:05:00,52404.0,0.028484065294348455,2.0,,,,
compra,2024-02-20 14:10:00,52242.13,0.02857232194945031,2.0,,,,
compra,2024-02-20 14:15:00,52207.99,0.028591006044956655,2.0,,,,
venda,2024-02-26 15:30:00,52585.54,,,0.66,1502.49,145.33,0%
venda,2024-02-26 15:30:00,52585.54,,,0.72,1503.47,145.25,0%
compra,2024-02-26 15:35:00,52562.01,0.02860380514400629,2.0,,,,
compra,2024-02-26 15:40:00,52542.42,0.028614469832514568,2.0,,,,
venda,2024-02-26 15:50:00,52737.38,,,0.64,1502.17,145.75,0%
compra,2024-02-26 15:55:00,52842.32,0.028427498553675656,3.0,,,,
venda,2024-02-26 15:55:00,52842.32,,,0.53,1511.49,0.33,0%
venda,2024-02-26 15:55:00,52842.32,,,0.57,1512.05,0.25,0%
compra,2024-02-26 16:00:00,52877.63,0.02859536199939523,3.0,,,,
compra,2024-02-26 16:05:00,53423.29,0.02830329190733257,3.0,,,,
venda,2024-02-26 16:05:00,53423.29,,,1.27,1466.82,265.33,0%
venda,2024-02-26 16:05:00,53423.29,,,1.4,1468.64,265.25,0%
venda,2024-02-26 16:05:00,53423.29,,,0.99,1495.76,146.5,0%
venda,2024-02-26 16:05:00,53423.29,,,1.04,1508.17,146.42,0%
venda,2024-02-26 16:05:00,53423.29,,,1.36,1512.99,146.33,0%
venda,2024-02-26 16:05:00,53423.29,,,1.25,1511.27,146.25,0%
venda,2024-02-26 16:05:00,53423.29,,,1.1,1509.15,146.17,0%
venda,2024-02-26 16:05:00,53423.29,,,1.1,1518.69,0.17,0%
venda,2024-02-26 16:05:00,53423.29,,,1.03,1527.66,0.08,0%
compra,2024-02-26 16:10:00,53509.44,0.028549323572600857,3.0,,,,
compra,2024-02-26 16:20:00,53120.31,0.028758460120972024,2.0,,,,
compra,2024-02-26 16:25:00,53256.62,0.028684853014492306,2.0,,,,
compra,2024-02-26 16:35:00,53249.39,0.028688747734925624,2.0,,,,
compra,2024-02-26 16:40:00,53306.02,0.028658270055589807,2.0,,,,
compra,2024-02-26 16:50:00,53295.02,0.028664185072989398,2.0,,,,
compra,2024-02-26 16:55:00,53391.02,0.028612645286579492,2.0,,,,
venda,2024-02-26 16:55:00,53391.02,,,0.51,1535.44,0.58,0%
compra,2024-02-26 17:05:00,53346.02,0.02878271930104663,2.0,,,,
compra,2024-02-26 17:10:00,53398.33,0.02875452321239296,2.0,,,,
compra,2024-02-26 17:15:00,53450.0,0.02872672627667015,2.0,,,,
venda,2024-02-26 18:00:00,53576.98,,,0.6,1536.85,1.58,0%
venda,2024-02-26 18:00:00,53576.98,,,0.62,1537.06,1.42,0%
venda,2024-02-26 18:00:00,53576.98,,,0.51,1535.42,1.33,0%
venda,2024-02-26 18:00:00,53576.98,,,0.53,1535.74,1.17,0%
compra,2024-02-26 18:10:00,53539.89,0.028684042316333702,2.0,,,,
compra,2024-02-26 18:20:00,53551.1,0.02867803780635415,2.0,,,,
compra,2024-02-26 18:25:00,53554.75,0.028676083267531856,2.0,,,,
compra,2024-02-26 18:35:00,53392.07,0.02876345626554377,2.0,,,,
venda,2024-02-26 19:10:00,53821.06,,,0.74,1523.31,3.08,0%
venda,2024-02-26 19:10:00,53821.06,,,0.58,1536.55,3.0,0%
venda,2024-02-26 19:10:00,53821.06,,,0.81,1539.96,2.25,0%
venda,2024-02-26 19:10:00,53821.06,,,0.89,1549.12,2.08,0%
venda,2024-02-26 19:10:00,53821.06,,,0.79,1547.6,2.0,0%
venda,2024-02-26 19:10:00,53821.06,,,0.69,1546.1,1.92,0%
venda,2024-02-26 19:10:00,53821.06,,,0.53,1543.81,1.0,0%
