ação,timestamp,preço,btc,score_entrada,lucro_%,capital_atual,tempo_espera_h,alvo_atingido
venda,2024-11-16 02:15:00,91605.77,,,0.54,3982.69,2.0,0%
compra,2024-11-16 03:35:00,91256.0,0.04364304140202959,4.0,,,,
venda,2024-11-16 05:20:00,91759.5,,,0.55,4004.66,1.75,0%
compra,2024-11-16 08:55:00,91425.98,0.0438022502742605,4.0,,,,
venda,2024-11-18 06:55:00,92061.84,,,0.7,4032.52,46.0,0%
compra,2024-11-18 11:15:00,91181.8,0.04422500714384806,6.0,,,,
venda,2024-11-18 15:35:00,91764.01,,,0.64,4058.26,4.33,0%
compra,2024-11-18 17:50:00,91382.15,0.04440981086347985,4.0,,,,
venda,2024-11-18 21:10:00,91964.16,,,0.64,4084.11,3.33,0%
compra,2024-11-19 05:55:00,91877.0,0.04445194065782295,4.0,,,,
venda,2024-11-19 12:25:00,92400.0,,,0.57,4107.36,6.5,0%
compra,2024-11-19 13:10:00,92694.87,0.04431053538111484,4.0,,,,
venda,2024-11-19 18:10:00,93286.99,,,0.64,4133.6,5.0,0%
compra,2024-11-20 07:15:00,92757.58,0.04456343590456657,4.0,,,,
venda,2024-11-20 08:45:00,93247.41,,,0.53,4155.42,1.5,0%
compra,2024-11-20 09:55:00,93100.01,0.04463399068165343,5.0,,,,
venda,2024-11-20 12:10:00,93617.73,,,0.56,4178.53,2.25,0%
compra,2024-11-20 13:10:00,93912.01,0.04449412687959236,4.0,,,,
venda,2024-11-20 13:30:00,94424.0,,,0.55,4201.31,0.33,0%
compra,2024-11-20 16:50:00,94000.0,0.044694823792325845,4.0,,,,
venda,2024-11-20 20:35:00,94547.65,,,0.58,4225.79,3.75,0%
compra,2024-11-20 23:00:00,94175.65,0.04487137128045834,4.0,,,,
venda,2024-11-21 00:25:00,94819.92,,,0.68,4254.7,1.42,0%
compra,2024-11-21 02:35:00,94170.09,0.04518101060648192,4.0,,,,
venda,2024-11-21 03:05:00,94852.1,,,0.72,4285.51,0.5,0%
compra,2024-11-21 03:10:00,94884.86,0.04516541138541053,4.0,,,,
venda,2024-11-21 03:25:00,95692.0,,,0.85,4321.97,0.25,0%
compra,2024-11-21 04:00:00,96368.05,0.044848562841031905,4.0,,,,
venda,2024-11-21 04:10:00,96940.8,,,0.59,4347.66,0.17,0%
compra,2024-11-21 04:55:00,97554.22,0.04456655550790018,4.0,,,,
venda,2024-11-21 11:05:00,98367.5,,,0.83,4383.9,6.17,0%
compra,2024-11-21 19:10:00,98789.52,0.04437617116596346,4.0,,,,
venda,2024-11-22 07:30:00,99359.11,,,0.58,4409.18,12.33,0%
compra,2024-11-22 19:05:00,99356.55,0.04437731455306964,4.0,,,,
venda,2024-12-05 02:35:00,99944.0,,,0.59,4435.25,295.5,0%
compra,2024-12-05 02:40:00,101312.02,0.043778086012814584,4.0,,,,
venda,2024-12-05 03:00:00,102312.0,,,0.99,4479.02,0.33,0%
compra,2024-12-05 05:45:00,102264.01,0.043798629998404,5.0,,,,
venda,2024-12-05 09:05:00,102858.47,,,0.58,4505.06,3.33,0%
compra,2024-12-05 09:10:00,103056.01,0.04371467583241325,4.0,,,,
venda,2024-12-15 23:10:00,103640.01,,,0.57,4530.59,254.0,0%
compra,2024-12-15 23:15:00,103995.99,0.043565039771418755,4.0,,,,
venda,2024-12-15 23:20:00,104636.0,,,0.62,4558.47,0.08,0%
compra,2024-12-16 00:30:00,106223.76,0.04291385939946179,4.0,,,,
venda,2024-12-16 16:25:00,106760.0,,,0.5,4581.48,15.92,0%
compra,2024-12-17 03:25:00,106724.01,0.0429283310239799,4.0,,,,
venda,2024-12-17 08:25:00,107294.74,,,0.53,4605.98,5.0,0%
compra,2024-12-17 08:30:00,107300.01,0.042926222615001224,4.0,,,,
venda,2024-12-17 14:45:00,107936.51,,,0.59,4633.31,6.25,0%
compra,2024-12-19 09:25:00,101626.2,0.045591655070703285,4.0,,,,
venda,2024-12-19 10:20:00,102169.47,,,0.53,4658.08,0.92,0%
compra,2024-12-19 10:30:00,102396.01,0.045490788508229636,4.0,,,,
venda,2025-01-17 13:00:00,102924.36,,,0.52,4682.11,698.5,0%
compra,2025-01-17 14:30:00,102872.8,0.045513588558928016,4.0,,,,
venda,2025-01-17 15:00:00,103600.0,,,0.71,4715.21,0.5,0%
compra,2025-01-17 15:05:00,104152.46,0.04527216903666934,4.0,,,,
venda,2025-01-17 16:35:00,104938.58,,,0.75,4750.8,1.5,0%
compra,2025-01-17 19:15:00,105398.0,0.04507483189650704,4.0,,,,
venda,2025-01-19 19:55:00,106200.0,,,0.76,4786.95,48.67,0%
compra,2025-01-19 21:30:00,104803.99,0.04567523762605839,5.0,,,,
venda,2025-01-20 06:45:00,106197.04,,,1.33,4850.58,9.25,0%
compra,2025-01-20 06:50:00,108044.01,0.04489443734256094,4.0,,,,
venda,2025-01-20 07:00:00,108613.65,,,0.53,4876.15,0.17,0%
compra,2025-01-20 09:05:00,108984.96,0.0447414827190086,4.0,,,,
